,text,labels
11163,ملعون ابوك صهيونى خنزير ياعبدة الصنم بن سلمان انتم اخر من يتكلم عن المسلمين والعرب,1
11164,ولا تنسى انه قال ايضا عن مذبحة تل الزعتر اتهم الماموس النجدي وتابعه ديووس الشاام وهدهده,1
11165,بتكون خنزير وتافه وفاشل اذا بتوصل عمر وبعدك قاعد عند اهلك,1
11166,اللهم رد كيدهم في نحورهم قطع شريان النسويات,1
11167,في مثل هذا اليوم هذه جرايم الحشد الشيعي بالعراق,1
11168,كول هوا انت واياه,1
11169,ما احمرك ياشلاش الخنزير,1
11170,عندي لك بول على كيفك احسن من بول البعير اعطيك تذوق,1
11171,الله لايحطني بيديكن ياذا الحريم,1
11172,الثرموستات القديم بعمره خلال الاربع سنين الماضية من وقت ما سكننا ما تعطل ولا مرة يعني ليش اكل الخرا وثرموستات سمارت حدا يفهمني,1
11173,عليها ان تقصفك وتقصف ابوك وكل زيدي شيعي سلالي ياكلب,1
11174,نسي يشرب كباية بول البعير وشرب بدالها بول خنازير,1
11175,وهذه ادله للحديث متوارث من كتب اهل السنه واعتقد انت ليس منهم انت واحد وهابي عفن ومني احضرتك اجمل بلوك,1
11176,انت اهبل شرابه في الوجود هه عبد افريقي وجاي تستهزي باسيادك عشان كذا مش رايح نفرط بالجنوب من اجل ياخذها الافارقة,1
11177,الله يلعن كورونا كيف فرقنا بس,1
11178,اخخ انتون الي وحشتونا الله يلعن كورونا,1
11179,الاخوان د واحس و علمانيين عملاتنا لوجه واحده وهي يهود,1
11180,وشو فهمك انت يا غبي روح انضب ولك يا واطي واحد حقير ومنحط,1
11181,حظر كامل اللواء عبدالله القحطاني محلل سياسي وعسكري وكلامه في الصميم وفعلا دول مثل البحرين والكويت والامارات رغم قرب حكامها من السعودية الا انه تبين من خلال كورونا هشاشة وضعها مع ايران وضعفهم امامها الى درجة التواطو مع الخونة وتهريبهم من والى ايران,1
11182,امريكا مارد عملاق واخطبوط بالف ذراع تمكن اليهود من عقله وتغلغلوا في احشايه ومصوا دماءه لصالحهم واليوم لا مكان للضعفاء في هذا العالم,1
11183,احب اقوليك م ضروري تكوني متبرجه عشان بتحرشو بيك طب ليه المنقبات نقاب اسلام,1
11184,المسلم لابوك لابو من جابك لنادي ي الردي,1
11185,عيب يا كلبة لما تجيبي سيرة مصر وتقولي عليها شعب فقير ومشرد يا لبنانيين يا انجاس فعلا ده انتو شعب كلاب,1
11186,ايش دخل المطوع فالموضوع لما قلت الاخوان اقصد رموزه علي محسن واولاد الاحمر والزنداني وصعتر وشلتهم الحراميه,1
11187,الروس المفروض ينشهروا بالوقاحة مو بالودكا,1
11188,التراب المقدس كربلاء الارض المقدسة النجف مدينة المومنين قم الشيعة والفرس باقذر صورة لا يوحد اطهر ولا اقدس من ارض الحرمين الشريفين مكة المكرمة والمدينة المنورة وبعدهما القدس الشريف عدا ذلك كله من اوهام وقذارة ايران الفارسية صاحبة اقذر فكر وعقيدة,1
11189,يابن الكلب ي وسخ انتا,1
11190,خروات معراب وبقايا اذار والحاقدين,1
11191,الانجاز الوحيد له القواده والانحلال بخصوص الحريم اما الرجال خلاكم مثل البعارين شغل,1
11192,لن احترق من السيسي لن احترق من خادم اليهود و قاتل المسلمين,1
11193,سد بوزك عماد عثمان اشرف من ان يتكلم امثالك عنه,1
11194,الاخوان والليبرالية وجهان لعملة واحدة وهي هدم الاوطان,1
11195,اما والله لو عاد فيه اثنين روسا دول اسلاميه مثل الرييس التركي اوردغان ان لا يحرقوا اليهود من العالم حريق اما مثل الروسا حقون الدول العربيه المنافقين فعلى الدنيا العوض,1
11196,فتح المحلات وقت الصلاه اعتقد يوما بعد يوم يتبين للكل من هو العدو لهذه الدولة المباركة نعم الذين لا يعجبهم ما اسسه عبدالعزيز بن عبدالرحمن الفيصل طيب الله ثراه وغفر له وجمعنا به في جنات الخلد نعم هم من اعني الليبرالية والتنويرين اعداء دستور المملكة العربية السعودية العظمى,1
11197,والله محد الحقير غيرك يالرخوة اللي لا اصل لك و لا دوله روح دور لك دولة اجلس فيها ان ما حصلت روح عند شريفة تنتظرك اخر شي بتاكل زبالتهم و الرجال كلامه صدق عين العقل تعلم يال حرام الواحد يخيس لسانه في الاشكال مثلك حيوان ما يفهم وربي انت بهيمة,1
11198,في مثل بيقول كول جوز و هوا عالجوز و ما اهوا من التاني الا خيو الاولاني,1
11199,التدين المغشوش قد يكون انكى بالامم من الالحاد الصارخ محمد الغزالى,1
11200,اكييد الوطن مش بحاجه لحيوانات متلك,1
11201,دورة حياة التحرش,1
11202,هي تتكلم عن الاخونجيه وش مزعلك انتي,1
11203,وانت العاهرة اللي بتحاضر بالعفة,1
11204,انتم اكبر مصيبة حلت على الشعب اولا بثورتكم القذرة الذي ماعاد احد شاف بعدها خير ولا عافية ثانيا باخراجكم للحوثة من كهوفهم وقلتو حيا بهم بان عفاش كان يظلمهم ويظلم الجنوبيين واعطيتموهم شرعية وخليتوهم يدخلو الحوار الوطني واعتذرتو لهم وبعدين نكبتونا وهربتو مثل الفاران,1
11205,برافو هكذا انتم خواريف الزعيم وانت يا حسين خااروف مااء,1
11206,الله يلعن الصين الله يلعن الحجر الله يلعن كورونا,1
11207,هيدا لصح اذا ع اسراييل ان تحمي حدودها لازم توقف لانتهاكات وين لغلط يا بشعه,1
11208,كول هوا يول,1
11209,ريتو ستميت عمرك ان تجوزت و ان ما تجوزت خرا عليك و عاللي بتتجوزك و عاللي بيعجبو هيك حكي,1
11210,بتقصود ممارسات مثل ما قال الحمار وزير الخارجية جبران باسيل والله بهدل حالو وبهدا لبنان على ال,1
11211,الله لا يوفقة اللي خلى الجنوب يتوحد مع الشماليين الشيعة المعفنين ناس زبالة اقسم بالله,1
11212,طبيب اجنبي يتهجم علي ممرضه حط نقطه هيجيلك متابع ورد ليهم الباك فعل ليا التنبيهات,1
11213,هذا مو مهايطي هذا مريض نفسي وحديث نعمه بالضبط يشبه صنف الحريم اللي يصورون اشيايهم الماركه اول مايشترونها,1
11214,هذا شيخ البلاط الجنبلاطي يسخر ضميره ويكذب على ديننا ويقوم بالتغطيه على زنديق ناكث لديننا كفى قلب,1
11215,الصوفية و داعش وجهان لعملة واحدة و هي غسيل المخ ادمغتهم عبارة عن مراحيض يقضي فيها شيوخهم حاجياتهم اجلكم الله و اكرمكم,1
11216,قصدك مو مواطن قطري المقصد انك خنزير مرتزقه وانت على واحد مثلك ويخب عليك,1
11217,لقاء الاقزام المعتوهين,1
11218,هه لانها جميله لانها متبرجه لانها نصابه,1
11219,اني كمان الله يلعن الكورونا حرمتنا شوفتك,1
11220,انتو ما حتبطلو تتكلمو متل النسوان و المطلقات,1
11221,طبيب اجنبي يتهجم علي ممرضه قد تكون الممرضة اخطات خطا فادح من شانه ان يودي بحياة مريض لا قدر الله مستحيل الدكتور بيكلمها بهذه الطريقة و هي ولا كلمة الا والموضوع فيه انا وللاسف بعض الممرضات حدث و لا حرج شهادة بالاسم حتى ابرة مغذي ما تعرف وقلوبهن مافيها رحمة,1
11222,صحيح كان كلاب ابن كلب مع شعبى بس كان صاكر دول بول البعيروكانت مملكة المنشار ترتجف خوفا اذا ظهر بخطاب بالتلفاز وال,1
11223,الله يلعن كورونا احرمتني من شوفتك,1
11224,العمى بقلبك شو سخيف ان شاء الله بضل الشيخ سعد عقلبك وحارق دمك,1
11225,كلب والله لندوسك يا ابن الحرام لك يلعن ابو النفضك شو ابن حرام فشرت تكون حمصي سني,1
11226,الجنوبيين على ارضهم وهم اصحاب الحق وهم الشريك الوفي والصادق مع التحالف بقيادة المملكة في محاربه الحوثيين والقاعده التي تنمو تحت شرعيتكم وتتربى على ايديكم لتغتالو من يعارضكم من ابناء هذا الوطن وتفجرو بمفخخاتم من يرفضكم وتزرعو الفتن بغرض السيطره على ارضنا ووطننا,1
11227,منذ ان سحب الله البساط من تحت اقدام اليهود بالمسيحية ثم الاسلام وهم يعيثون في الارض سخطا وفسادا القيامة موعدنا,1
11228,عشانك حمارة,1
11229,الجهل وفقد الانسانية مصيبه هذا لا وزن له لعن الله ابا بكر وعمر وعايشة وحفصة,1
11230,مقارنة بعدد السكان مصر افضل دولة في العالم العربي في التعليم جامعة القاهرة ضمن افضل جامعات العالم المغرب لا يوجد الصحة مصر لديها افضل علماء في الطب بالمنطقة المغرب متفوقة في السحر اما الدعارة فالمغرب الاعلي عربيا مصر خاضت حروب وتحارب الارهاب نيابة عنكم وضريبته مكلفة,1
11231,بتعرفي تقراي قلت حرية شخصية بس قلة ذوق ووقاحة يعني لو حدا اجى بده يحاكم هديك الوحدة لانها ما قبلت ترد السلام ما رح اقله ينصر دينك رح اقله يلعن شكلك,1
11232,نطالب بتسهيل الزواج من اجنبيه نعم نحن نعلم بذلك فانتم تعبدون المال وهذا تفكير المراة غالبا,1
11233,الله يلعن من طلع كارينيو لعنة النصارى واليهود,1
11234,اخرس انت ما لك فيه خلك في المشاكل الي تجيبها ل محور المقاومة,1
11235,ايران بلد الشيعه والمافيات الاجراميه الارهابيه الله لا يغيب بلاء ولا مصيبه ولا وباء الا وانزلته عليهم ربي يعاقب فيهم على سوء افعالهم,1
11236,لا تخربي الحريم يالو,1
11237,والله بدري عليكم يالقصمنج واحد واحد قالت مجروح القصمان اخر عمري انجرح من سوالب,1
11238,حسب مفهوم الخميني الذي ادعى ان انقياء الشيعة هم شيعة الفرس وبقية الشيعة وخاصة شيعة العرب حثالة فان شيعة لبنان هم حثالة هل من رد من قبل المرجعيات الشيعية في لبنان وبلاد العرب على تصنيف الخميني للشيعة بين انقياء وحثالة,1
11239,الحمد لله مايشربون بول البعير ويعتبرو سنه لك انتو وهابيه دينكم هجين,1
11240,هذا وامثله حاقدين على ال البيت ولشيعه الحمد لله الذي جعل اعداء الشيعه مثل هذا خنازير,1
11241,التحرش بالاطفال بس اقل من سنه عمه معصيتي راحتي,1
11242,يااخنزير حب الدوله وال سعود فطره في قلووب السعوديين يعني نشرت ولا قعدت ولاولعت نار تبقي خنزير مححد رايح يعطيك وجه,1
11243,قلتلك اغطيني اسم الكتاب ومستعد ناقشك للصبح يا كمل يا كول هوا,1
11244,الشيعه بجد خطر انما المستفيد ضرب شيعه في سنه و تخليص علي حزب الله مصلحه لي اسراييل والسعودية ماشيه علي مخطط انا قولت مش هتعدي علي خير من ساعت ما بدات سوريا,1
11245,يمكن بهالتغريدة عم تحاولي تنسي الناس هبلك وتفاهتك بمقابلة جو معلوف بس بفتكر مش ظابطة عريتي نفسك امراة سطحية تافهة,1
11246,يا بايره يالى عنيكى كذابيين,1
11247,فشخ يسطا والله الله يلعن كورونا,1
11248,نحتفل الشعب وملوكنا اما انت ولد زنا وشوارع جرار قواد وسخ كلب,1
11249,كول هوا انت ودانيال,1
11250,اكيد اكبر بكتير قدام العاهرات,1
11251,يا جربوع الاكثرية هي لبتحدد ولوو بيكفي شهادة عبارتك الشهيرة كمان شاركت بالشحادة وبدكن شيخ الكن طيب,1
11252,فديو جديد لقزم جبران باسيل يصف نبيه بري بلبرعوت وبدو يكسرو راسو,1
11253,جبران باسيل ابن حرام مصفى عار على حزب الله التحالف معه,1
11254,قطيش هو كلب الحراسة الذي وظيفته ان ينبح حماية لاسياده واولياء نعمته الذين يكرمونه بالعظمة اخر النهار,1
11255,صباح الخير كول هوا,1
11256,بوتين يصلي الاسلام حرب على الكفر و على الالحاد و على الشرك هل هذه ليست حرب دينية و ارهاب من لا يصلي فهو كافر كل حاكم او داعية او جاهل يصلي يكفر و يرهب من لا يصلي حتى و لو كان ابوه او امه او اخوه او حاكم غربي اوروبي او امريكي او روسي او صيني او ياباني او استرالي او يهودي,1
11257,ملوكه تراني مطوعه مو مثلك منحرفة هه يخليكي تطيري كلوتك,1
11258,لالالا فقط كلاب التيار العوني وخنازير سعدان زغرتا الكلبة الافرنجية,1
11259,بس ريال عن عبدالله بن عباس رضي الله عنه قال قال النبي لعن الله اليهود ثلاثا ان الله حرم عليهم الشحوم فباعوها واكلوا اثمانها وان الله اذا حرم على قوم اكل شيء حرم عليهم ثمنه رواه ابو داود وصححه الالباني,1
11260,يلا يا عرص,1
11261,وزيركم مخرف,1
11262,اذا ابتعد الانسان عن عبادة الله يهل عليه عبادة غيره وهذا ما اصر عليه المعممين واكدوا عليه على عوام الشيعة حتى يسيطروا عليهم ويستغلوهم بالكرامات الخرافية الوهمية,1
11263,شو هل كلبي انت بطهري لسانك قبل ما تحكي عن وليد جنبلاط وعن الدروز يا واطي,1
11264,سد بوزك انت جايي تتفلسف هون روح انقبر انضب وضب لسانك يا حقير احقر البشر انت وامثالك ولا تجيب سيرة السيد حسين ع لسانك لان ح يجي يوم وينقطع يا بلا اخلاق,1
11265,هل هذا هو الاسلام يا شيعة ابن سبا ولقد اصبح هولاء الشيعة عارا على بني ادم يسخر منهم كل عاقل المنار,1
11266,هذه لك ول اهلك شيعي ملعون والدين كلب ابن كلب,1
11267,افتتاح كنيسه في الرياض والله عيب وحرام اذا المملكة العربية السعودية واجهة المسلمين تساهم وتساعد على الشرك بالله ان الدين عند الله الاسلام,1
11268,اكثرية العرب فاهمين الديمقراطية الاتعري وشرب الخمر والعلمانية الالحاد وليبرالي تحرر وشريعة اسلامية تشدد انفصام شخصي غير طبيعي,1
11269,كول هوا ما الي جلادتك بس لمعلوماتك جبران باسيل داعس بقلبك,1
11270,فعلا احاسيس خنزير يا اميرتي انا احبك يا مستقبل الامارات وبعدين تعالي اخطفيني هالحياه تعبتني,1
11271,الله يلعن ابو الكورونا اللي قفلت المساجد وحرمتنا من صلاة التراويح واحد سنة مايصلي على النبي حتى,1
11272,ماذا ننتظر من الثقافة النجدية سوى تحليل والتحريم حسب المقاس الملكية او بمايعرف بالعقل التناولي المحدود في النظر الى الامور التي تخص العامة اما الشيوخ التيمية والوهابية في مناهجهم التوجيهية لاتغدو سوى في كونها قايمة على التكرار دون تقديم شيء للمجتمع كالبطالة والسكن ووالخ,1
11273,حلوف خنزير بلدية ماتسمى البحرين,1
11274,الشيطان الاصغر بلط البحر يا عيب الشوم عليك ولك اكلت لشبعت من المختارة بس صار عندك كرش وانتلت جيبتك صرت بدك تعطي,1
11275,نيزك يدار من تركيا لنا اعداء من الداخل والخارج كما ان لنا محبون من الداخل والخارج فمرحبا بكل محب ومدافع عن ديننا ومجتمعنا ووطننا وولاة امورنا وفاضح لمن يريد الفساد والانحلال في مجتمعنا,1
11276,البلد عم ينهار بوجود العهد القوي وليكو عالهبيلة العوني وين راسوا,1
11277,منحط خنزير تافه حقير وقح دنيء رديء سافل ساقط سيء فاجر فاسد فاسق قذر,1
11278,لو تلاحضو كل المشاكل من الحريم كل شي منكم مامنكم غير المصايب,1
11279,انت طرش بحر ما انت ليبي انت خروف بربري تقلع غادي,1
11280,النسويات مافي فرق بينهم وبين داعش,1
11281,ياكلب بشار يا جزمة السيد انت الزمن الخرى لجابك كلب ابن كلب,1
11282,العلاقة انك تيس من بهايم البدو بول البعير شعار جنسك والغباء سيد عقولكم النخرة ايامكم عدد,1
11283,مفكر حالو شي قصة هيدا الحشرة,1
11284,مع انك قذر وواطي بس اوافقك الراي,1
11285,الحمدلله ونرجوا الله لهم الامن والهداية بتحقيق التوحيد وحكم الشريعة وحفظهم من كيد الروافض الملحدين رسميا منع الخمور بالبحرين,1
11286,وحشني الله يلعن كورونا والصين,1
11287,روى الخطيب البغدادي في شرف اهل الحديث عن نصر بن سلام قال ليس شيء اثقل على اهل الالحاد ولا ابغض اليهم من سماع الحديث وروايته باسناده,1
11288,سينهار اكثر واكثر لطالما نموذج ويام وهام موجود في مجتمعنا,1
11289,كول هوا بترتاح,1
11290,البراكين تغلي بصدر كل يمني حر الله اكبر الموت لامريكا الموت لاسراييل اللعنة على اليهود النصر للاسلام,1
11291,اولا ماهو تراث حضرمي زي ما انت خايفة ع تراث بلدك لا تبلي تراث الاخرين,1
11292,ياشارب بول البعير من وين انت عندك دين حتى تتكلم فيه انتم دينكم عبا,1
11293,شاغل الفاسدين والعاهرين ملك يا جبران باسيل العدرا تحميك,1
11294,اجا الوقت لقلك يا عقاب صقر انك اجحشن جحش بالعالم,1
11295,توقعات ابو الزوز لسنة طالما انت لبناني شو ما كان برجك جاييتك ايام خرا و خوازيق ايفري وير,1
11296,هي و صرمايتي سوى,1
11297,انت بالذات سد بوزك وخليك بجلابيتك وعنزاتك احسن,1
11298,بدي تاكل هوا و بس,1
11299,المسالة هنا ليس في اعطاء المراة حريتها حيث ان كل الشعب يقبع تحت حكم طاغي مجرم لا حرية لاحد عنده بل الامر يعدوا الى خلق فجوة بين المراة وذويها نعم يجب ان تتمكن المراة من ادارة شوونها لكن تحت حكم ال سعود لن تكون الحرية الا في حدود الخطا اقرار اسقاط الولاية بعد ال,1
11300,كجزء من الاخذين للجنسية السعودية وليس يمثل تراث الحجاز ياطفيلية,1
11301,كورونا او لا كورونا الحراك مستمر حتى نجتث فيروس العصابة مليون جزايري مصابون بفيروس العصابة الحراك مستمر الحراك الشعبي الجزاير صعد حراكك ثورة فيفري,1
11302,اني بقولك شعب الاناث وبدوون استثنااء كله شعبب نكديي و يجييب الهمم و نقطه على السطرر,1
11303,اي شو هل العهد القوي يلي بدو دنب الكلب يتوسطلوا,1
11304,الملحد بيحب يشوف نسخة واحدة فقط عن ملة الاسلام نسخة رسولها بيدوفيلي رجالها متطرفون يشربون بول البعير نساوها ناقص,1
11305,لا انت ولا معلمك فيك تدق بصرمايته يا صرماية عتيقة,1
11306,تضرب بهالمنظر,1
11307,لعنه الله عليكم ماعملتو شي كذا عند مادعس الحوثي على كرامتكم يامداعس,1
11308,ذميم جاء مرغما بناء على طلب اسيادة في طهران والضاحية كلب مرسله كلب ومستقبله كلب,1
11309,لعما شو واطي ولوو انت بشك انك درزي ابصر ما بحط بدمتي انت نذل و القناة يلي ملفيتك انذل صرماية وليد بيك عراصك يا حشرة,1
11310,مفتي مملكته البعير انتهت صلاحيتة الدجال الاعور مفتي اليهوديه,1
11311,ماعندكم غير سالفة خاشقجي يا خوارج ام للتغطية على عقوبات شريفه وتحرير الحديده يا خنازير,1
11312,اهبل مين يا واطي يا ابن الهبلة انت اتعلم ثقافة الحوار الاول بدل ماجي اعلمها ليك و اربيك يا واطي يا طويل اللسان و فارغ المخ,1
11313,قلو ل جعجع يسد بوزو وانت خراس معو,1
11314,خسيت يازباله العرب وتفاله الاصاله وبقايا غبار الحظاره لاتتطاول علي اسيادك اليمنيين,1
11315,الله يلعن كورونا الي خلاك تغيب,1
11316,كنا معودين عليك بتحكي جالس بس تفسيرك لجواب جبران باسيل عن السكوت بيدل على سذاجة وهبل منا وجر,1
11317,محسون خفيف يحب الحريم الحلوات,1
11318,اتوقع بعد ظهور حساب فتاة تايلاند القديم اهل الحسابات الوهمية والنسويات طلعوا تسلل الهروب مب عشان اضطهاد ولا بطيخ طلع كله عشان,1
11319,انت اجدب ولا عم تجدبا لا اجدب ازبط اول شي لانك فلاح وابن ضيعة تاني شي فشرت,1
11320,يكفي اعترافك بانك من الحيوانات ذيبا كنت او حمار الاتفاق النووي لولا تدخلكم لصالح ايران وعقد الصلح مع امريكا اوباما لما كان ومازلتم تمارسون الوساطه لفك حصارهم صواريخهم للحوثي تمر عبر اراضيكم وتزويده بالاسحله ان كنت نايما فاستيقظ دوركم موالي للملالي فانتم جزء منهم ياسبع البرمبه,1
11321,دميم الكلب ليس له مكان بين العرب اشراف انه حثالة وامير الشواذ والمخنثين مرحبا به في اي مكان او زمان,1
11322,ما عاد راح يصيرون خنازير اذا دربهم مع الاسف,1
11323,انت كول هوا وما خصك ب لبنان,1
11324,الله ياخذك بتقتلو القتيل و بتترحمو عليه انتم مقرفين,1
11325,فشرت بل جن بلاط لي لازم يكون,1
11326,الخول جبران باسيل روح طلع حزب اللات والمليشيات الشيعية من بلدنا ليرجعوا النازحين يلي احتليتوا اراضيهم وهجرتون يا مجرمين,1
11327,الملحدين كل واحد لازم سجادته ويصلي هزة ارضية في العراق,1
11328,اين مهنيتك يا اصلع يا عبد المال شكرا لحقدك المدفون تفه على مارسال غانم,1
11329,الاهلي اوقفو اجتياح كورونا ردا على الكلب البغيلى مصيبه كبيره وشيكة الحدوث تخيلو لو واحد بس مصاب فى مترو هيعدي كام طب تخيل العربيات الاجره طب تخيل السفر ف القطاراتطب تخيل المصيبه ملايين الناس هتتصاب ف اقل من شهر والله البلد هتتحول لمقبره كبيره اوقفو موامرة كورونا,1
11330,يا كلب سوري جربان بيت حريري اصحاب ايادي بيضاء على مدينه طرابلس مش ايدي ملطخه بالدماء والمجازر وتفجير المساجد يا كلب النظام سوري,1
11331,ثبت بالدليل الذي لايقبل مجال للشك ان هوية الحجاز هو وسم وطني لامزايده على وطننا ولايتهم الوسم الا من فقد الوطنيه او وافد له رغبات واهداف يسعى لتحقيقها وكشفه المغرديين الوطنيين واتهامهم بالعنصريه فلا مزايده على ابناء الوطن هوية الحجاز,1
11332,ليالي اسطنبول القايمين على هيية الترفيه ما يعرفون اتراك وسعوديين ولا تاريخ ولا دين المهم عندهم كيف يرقصون ياكلون من اموال الهيية واحلال المجتمع عجبا كيف اتخذناكم اصدقاء كنا نخشا على الدين والعرض من اليهود وابتلشنا بالمتهودين,1
11333,يريدون هولوكوست للمسلمين مع ان المسيحيين هم من قاموا بالاولى ضد اليهود مهزلة,1
11334,يلعن اهلك بتقلك ايران يا حاقد يا بلا ضمير شو خص ايران يا نجس يا لقيط,1
11335,انها تضع القضاء في هذا البلد في مواجهة مع الشرع السماوي والمجتمع الاسلامي كما تفتح الباب واسعا لموجة من الالحاد والزندقة باتت متربصة,1
11336,المشكلة يا ويام بانك غير مدرك بانك صغير جدا ولا قيمة لك انت مجرد نكره,1
11337,متسبو امن يردون على تهمة التحرش بموظفات شبكة الاعلام العراقي قضاييا,1
11338,يعني مش هيك بعبرو عن التحرش الجنسي بلبنان,1
11339,بعد فلم البلطجه بطولة بري وخنازيره وضح للجميع رقي الشارع السني كما المسيحي بمحطات عديده بالمقابل صدق من قال عن شيعة الفرس انهم شيعة الشوارع تربية واخلاق بشر بعقول بهايم,1
11340,وفي شي نسيت تقولو انك واحد جاهل ما بتعرف كوعك من بوعك اه يا هبيله قال انا شايف قال مين انت اصلا انتبه ما يفقع شي بالون حدك وينقزك,1
11341,يا درى يا بوصبع لزر اداوعكم لاوروبا للمعاينة و لا مازال توقفوا عن استدعاء النشطاء تروح كورونا زيدو انتوما,1
11342,كان الاصلاح احمق بانقلابة للرييس السابق وكان الحوثي احمق ايضا بدخول صنعاء وكان الموتمر احمق باستلامة الدولة والسلاح وكان التحالف احمق بانخراطة في حرب هوا خسران فيبها وكا كل هذا تعبرة فكرة واحدة هوا مخط يهودي مخابراتي للنيل من اليمن والوطن العربي كافة,1
11343,اه مبدعين ب اكل الكبسة وتحدي الاكل على اليوتيوب وشرب بول البعير والتفكير بالفرج وكيف,1
11344,بعران الخليج وشاربي بول البعير سبب ودمار الشعوب العربية والاوطان لعنة الله عليهم لعنة يستغيث منها اهل النار ياشديد القوى,1
11345,الحريم مكانهم البيت والمراة كلها عورة هذا دينا وعاداتنا يا حربيه,1
11346,قالو الصين جواها ضحايا ده فيها فيروس كورونا قتال طب احنا عرفنا له نهاية يا موت يا علاج يكون فعال لكن فيروسنا في صحابنا ملوش علاج طبع الاندال,1
11347,اقتنعت ان البنات زبايل صدق ترانا كذابات ومنافقات,1
11348,السعودي جزمة احسن منك ومن ابوك علي الاقل فاتح بلده لملايين البشر تاكل من خيرهم انت عملت ايه يا ايوه اللقيط الفرنسي يا بربر يا متخلف يا همجي غير انك تسب الناس وخلاص خلف الشاشة مثل النسوان,1
11349,نفسي اشوف مصري لسانه نظيف ويتكلم ساعه وحده بدون مايقول كلام وسخ,1
11350,لك ابن ام العيورة ابن نكاح الجهاد مااعرف شكلك اسود صخل لكن قبل احذية الحشد الشعبي الايراني اللذين ا,1
11351,الذين يتسترون بدين الاسلام علينا اخطر من اليهود و النصارى و المجوس وللتذكرة اقوالهم كمثل نصر اللات و عبد الملك الحوثي هذا مقاومة وممانعة وهذا الموت لامريكا وبالفعل هم المقاومة والممانعة والموت للمسلمين اهل السنة والجماعة,1
11352,وبصفتنا مغاربة لا نقبل دعم من خاننا في يوم الايام وكان يشتمنا يا شارب بول البعير,1
11353,صدع بها الاسد الشهم عبد الخالق من بوفاريك مستعدون للتحاكم عند اي هيية سلفية في اي نقطة من الارض وشيوخك لم يغلقوا هواتفهم لكنهم اغلقوا اذانهم وقلوبهم فقط اخس من الحدادية,1
11354,قال تعالى ولن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم قل ان هدى الله هو الهدى ولين اتبعت اهواءهم بعد الذي جاءك من العلم ما لك من الله من ولي ولا نصير البقرة,1
11355,لاتعتب الى من يشرب بول البعير,1
11356,لي مزاج يصافح الشيطان ويتحالف مع الجن ويعاشر اليهود لو بس احد يستفزني باللي احب,1
11357,يا امعة يا غبي من دعم الحرب على العراق ومن يجري اتفاقيات مع النظام السوري ويريد ارضاء النظام ومن دخل,1
11358,رهان باسكال لو قريت عن الموضوع اكتر ح تلقى انو الموضوع احتمالات رياضية و رياضيا انت خسران زي الملحد بالزبط لانو المسالة ما بس لو طلع في حساب او لا في سوال لو طلع في حساب لكن من اله بتاع دين تاني قال ليك لو ماف نحن كدا كدا ميتين,1
11359,شاهدوا نتن ياهو كيف يخاف من الشيعة ويعترف بتعاون الدول العربية معهم,1
11360,بس كيف بيكون السيناريو طبعا بيكون مختلف تماما بيكون فيه اختلاط وانها شاركت في جميع المعارك ونساء القبيلة جنب الى جنب مع الرجال وهذا غير صحيح وغالية البقية قادتهم وهي في بيتها محتشمة ودفعت ثروتها وهي محتشمة في بيتها واتوقع انت وامثالك من اللي يذمون الصحوة لا تريدون خيرا للبلد,1
11361,كول هوا دعسوا على راسك وراس كل خاين امثالكم,1
11362,فراس الخطيب كلب خاين لدماء الشهداء,1
11363,اين هو العهد القوي من هذه المهزلة بوق ماجور,1
11364,لكن خلفان معتوه بلا قيم لكل بيت له حمامه الزهم وابن ضحيان حمام لمزبلة بل جحر فاجرة قد خصه العجم غرد كما شيت واعلم انني اليمني السيف والموت بالاقدام لي القدم هاماتنا سبا قحطان ذو يزن لن تستطيع بلوغ المجد ياقزم العربية عاجل,1
11365,البربر اقذر امة اخرجت للناس لا اصل ولا حضارة ولا لغة ولا ثقافة,1
11366,نحترم النساء وان سامحنا كرما و رفقا بهم و تشجيع لهم في الاستمرار بالقياده وان سامحتنا البنت فهو شي ليس بمستغرب على شعب معظمه فزاع ويحب يخدم فما بالك ببنت بلدي توقفي عن الترويج لهذه الافكار الهدامه لان واضح ان مخك معشعشه فيه جزمه ياجزمه,1
11367,والله معاد باقي اللى الحريم يتحكمون في رجاجيل امحق سنه اجلس عزوبي ولاخذ من فتيات هالجيل الفاشل للطبخ ولاسنع وشوفت نفس مغروره مافي شي يصبرني عليهاونصيحه لحد ياخذ اللي عندها شروط راح تعذبه وتتعبه وفي الاخير طلاق وفر فلوسك وريح نفسك,1
11368,اللهم يارب لاترحم الفرس المجوس يارب,1
11369,قلو كيلاني بقلك كول هوا,1
11370,صدقت جبران باسيل مازال بالزبالة ولم ولن يخرج هو واعوانه,1
11371,مو اول وحده هذي الثانيه من اول عندهم كنيسه تعرفون كلاب امريكا بنو لها القاعده وبنو لهم كنيسه اهم شي يرضون الامريكان ويجون يستشرفون على راسنا الاسلام والمسلمين وانتم عمكم ترامب والله لحنا شايفين انه اصغر امريكي عمكم وتنحنون له الراس ياقوم اللبتون قطر افتتاحكنيسهفيقطر,1
11372,حيوان المرموط ناقصين مرمطه ماخلصنا من كورونا حسبي عليهم الصين,1
11373,العونيه كلاب بدهن عظم يا بيك عمبيعوو مثل الكلاب الجربانه,1
